id,amount,child_type,parent_type,project_id,report_timing,reporting_date
7711,600,Workmen Food,Labour Expenses,250,evening,29/09/2025
7712,300,Workmen Accommodation,Labour Expenses,250,evening,29/09/2025
7713,250,Workmen Travel,Labour Expenses,250,evening,29/09/2025
7714,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,29/09/2025
7715,0,Rental Charges,Machinery Expenses,250,evening,29/09/2025
7716,0,Repair Charges,Machinery Expenses,250,evening,29/09/2025
7717,1200,Diesel,Machinery Expenses,250,evening,29/09/2025
7718,700,Operator Charges,Machinery Expenses,250,evening,29/09/2025
7719,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,29/09/2025
7720,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,29/09/2025
7721,0,Consumables Purchases,Material Purchases - Project Related,250,evening,29/09/2025
7722,0,Minor Tools,Material Purchases - Project Related,250,evening,29/09/2025
7723,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,29/09/2025
7724,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,29/09/2025
7725,0,Client Welfare,Sundries Expenses,250,evening,29/09/2025
7726,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,29/09/2025
7727,0,Gifts for Client,Sundries Expenses,250,evening,29/09/2025
7728,0,Miscellaneous,Sundries Expenses,250,evening,29/09/2025
7729,0,Staff Accommodation,Staff Expenses,251,evening,30/09/2025
7730,200,Travel Expenses,Staff Expenses,251,evening,30/09/2025
7731,0,Food Expenses,Staff Expenses,251,evening,30/09/2025
7732,0,Site Allowance,Staff Expenses,251,evening,30/09/2025
7733,1500,Other Purchases,Staff Expenses,251,evening,30/09/2025
7734,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,30/09/2025
7735,0,Workmen Food,Labour Expenses,251,evening,30/09/2025
7736,0,Workmen Accommodation,Labour Expenses,251,evening,30/09/2025
7737,0,Workmen Travel,Labour Expenses,251,evening,30/09/2025
7738,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,30/09/2025
7739,0,Rental Charges,Machinery Expenses,251,evening,30/09/2025
7740,0,Repair Charges,Machinery Expenses,251,evening,30/09/2025
7741,0,Diesel,Machinery Expenses,251,evening,30/09/2025
7742,0,Operator Charges,Machinery Expenses,251,evening,30/09/2025
7743,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,30/09/2025
7744,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,30/09/2025
7745,0,Consumables Purchases,Material Purchases - Project Related,251,evening,30/09/2025
7746,0,Minor Tools,Material Purchases - Project Related,251,evening,30/09/2025
7747,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,30/09/2025
7748,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,30/09/2025
7749,0,Client Welfare,Sundries Expenses,251,evening,30/09/2025
7750,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,30/09/2025
7751,0,Gifts for Client,Sundries Expenses,251,evening,30/09/2025
7752,0,Miscellaneous,Sundries Expenses,251,evening,30/09/2025
7753,0,Staff Accommodation,Staff Expenses,251,evening,03/10/2025
7754,100,Travel Expenses,Staff Expenses,251,evening,03/10/2025
7755,0,Food Expenses,Staff Expenses,251,evening,03/10/2025
7756,0,Site Allowance,Staff Expenses,251,evening,03/10/2025
7757,0,Other Purchases,Staff Expenses,251,evening,03/10/2025
7758,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,03/10/2025
7759,0,Workmen Food,Labour Expenses,251,evening,03/10/2025
7760,0,Workmen Accommodation,Labour Expenses,251,evening,03/10/2025
7761,0,Workmen Travel,Labour Expenses,251,evening,03/10/2025
7762,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,03/10/2025
7763,0,Rental Charges,Machinery Expenses,251,evening,03/10/2025
7764,0,Repair Charges,Machinery Expenses,251,evening,03/10/2025
7765,0,Diesel,Machinery Expenses,251,evening,03/10/2025
7766,0,Operator Charges,Machinery Expenses,251,evening,03/10/2025
7767,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,03/10/2025
7768,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,03/10/2025
7769,0,Consumables Purchases,Material Purchases - Project Related,251,evening,03/10/2025
7770,0,Minor Tools,Material Purchases - Project Related,251,evening,03/10/2025
7771,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,03/10/2025
7772,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,03/10/2025
7773,0,Client Welfare,Sundries Expenses,251,evening,03/10/2025
7774,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,03/10/2025
7775,0,Gifts for Client,Sundries Expenses,251,evening,03/10/2025
7776,0,Miscellaneous,Sundries Expenses,251,evening,03/10/2025
7777,240,Staff Accommodation,Staff Expenses,250,evening,06/10/2025
7778,250,Travel Expenses,Staff Expenses,250,evening,06/10/2025
7779,300,Food Expenses,Staff Expenses,250,evening,06/10/2025
7780,0,Site Allowance,Staff Expenses,250,evening,06/10/2025
7781,0,Other Purchases,Staff Expenses,250,evening,06/10/2025
7782,11000,Workmen Wages (incl. OT),Labour Expenses,250,evening,06/10/2025
7783,550,Workmen Food,Labour Expenses,250,evening,06/10/2025
7784,300,Workmen Accommodation,Labour Expenses,250,evening,06/10/2025
7785,200,Workmen Travel,Labour Expenses,250,evening,06/10/2025
7786,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,06/10/2025
7787,0,Rental Charges,Machinery Expenses,250,evening,06/10/2025
7788,0,Repair Charges,Machinery Expenses,250,evening,06/10/2025
7789,0,Diesel,Machinery Expenses,250,evening,06/10/2025
7790,0,Operator Charges,Machinery Expenses,250,evening,06/10/2025
7791,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,06/10/2025
7792,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,06/10/2025
7793,0,Consumables Purchases,Material Purchases - Project Related,250,evening,06/10/2025
7794,0,Minor Tools,Material Purchases - Project Related,250,evening,06/10/2025
7795,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,06/10/2025
7796,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,06/10/2025
7797,0,Client Welfare,Sundries Expenses,250,evening,06/10/2025
7798,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,06/10/2025
7799,0,Gifts for Client,Sundries Expenses,250,evening,06/10/2025
7800,0,Miscellaneous,Sundries Expenses,250,evening,06/10/2025
7801,250,Staff Accommodation,Staff Expenses,250,evening,07/10/2025
7802,200,Travel Expenses,Staff Expenses,250,evening,07/10/2025
7803,300,Food Expenses,Staff Expenses,250,evening,07/10/2025
7804,0,Site Allowance,Staff Expenses,250,evening,07/10/2025
7805,0,Other Purchases,Staff Expenses,250,evening,07/10/2025
7806,10000,Workmen Wages (incl. OT),Labour Expenses,250,evening,07/10/2025
7807,600,Workmen Food,Labour Expenses,250,evening,07/10/2025
7808,300,Workmen Accommodation,Labour Expenses,250,evening,07/10/2025
7809,200,Workmen Travel,Labour Expenses,250,evening,07/10/2025
7810,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,07/10/2025
7811,0,Rental Charges,Machinery Expenses,250,evening,07/10/2025
7812,0,Repair Charges,Machinery Expenses,250,evening,07/10/2025
7813,0,Diesel,Machinery Expenses,250,evening,07/10/2025
7814,0,Operator Charges,Machinery Expenses,250,evening,07/10/2025
7815,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,07/10/2025
7816,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,07/10/2025
7817,0,Consumables Purchases,Material Purchases - Project Related,250,evening,07/10/2025
7818,0,Minor Tools,Material Purchases - Project Related,250,evening,07/10/2025
7819,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,07/10/2025
7820,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,07/10/2025
7821,0,Client Welfare,Sundries Expenses,250,evening,07/10/2025
7822,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,07/10/2025
7823,0,Gifts for Client,Sundries Expenses,250,evening,07/10/2025
7824,0,Miscellaneous,Sundries Expenses,250,evening,07/10/2025
7825,100,Staff Accommodation,Staff Expenses,251,evening,08/10/2025
7826,0,Travel Expenses,Staff Expenses,251,evening,08/10/2025
7827,0,Food Expenses,Staff Expenses,251,evening,08/10/2025
7828,0,Site Allowance,Staff Expenses,251,evening,08/10/2025
7829,0,Other Purchases,Staff Expenses,251,evening,08/10/2025
7830,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,08/10/2025
7831,0,Workmen Food,Labour Expenses,251,evening,08/10/2025
7832,0,Workmen Accommodation,Labour Expenses,251,evening,08/10/2025
7833,0,Workmen Travel,Labour Expenses,251,evening,08/10/2025
7834,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,08/10/2025
7835,0,Rental Charges,Machinery Expenses,251,evening,08/10/2025
7836,0,Repair Charges,Machinery Expenses,251,evening,08/10/2025
7837,0,Diesel,Machinery Expenses,251,evening,08/10/2025
7838,0,Operator Charges,Machinery Expenses,251,evening,08/10/2025
7839,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,08/10/2025
7840,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,08/10/2025
7841,0,Consumables Purchases,Material Purchases - Project Related,251,evening,08/10/2025
7842,0,Minor Tools,Material Purchases - Project Related,251,evening,08/10/2025
7843,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,08/10/2025
7844,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,08/10/2025
7845,0,Client Welfare,Sundries Expenses,251,evening,08/10/2025
7846,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,08/10/2025
7847,0,Gifts for Client,Sundries Expenses,251,evening,08/10/2025
7848,0,Miscellaneous,Sundries Expenses,251,evening,08/10/2025
7849,240,Staff Accommodation,Staff Expenses,250,evening,08/10/2025
7850,210,Travel Expenses,Staff Expenses,250,evening,08/10/2025
7851,300,Food Expenses,Staff Expenses,250,evening,08/10/2025
7852,0,Site Allowance,Staff Expenses,250,evening,08/10/2025
7853,0,Other Purchases,Staff Expenses,250,evening,08/10/2025
7854,11200,Workmen Wages (incl. OT),Labour Expenses,250,evening,08/10/2025
7855,600,Workmen Food,Labour Expenses,250,evening,08/10/2025
7856,300,Workmen Accommodation,Labour Expenses,250,evening,08/10/2025
7857,200,Workmen Travel,Labour Expenses,250,evening,08/10/2025
7858,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,08/10/2025
7859,0,Rental Charges,Machinery Expenses,250,evening,08/10/2025
7860,0,Repair Charges,Machinery Expenses,250,evening,08/10/2025
7861,1200,Diesel,Machinery Expenses,250,evening,08/10/2025
7862,800,Operator Charges,Machinery Expenses,250,evening,08/10/2025
7863,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,08/10/2025
7864,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,08/10/2025
7865,0,Consumables Purchases,Material Purchases - Project Related,250,evening,08/10/2025
7866,0,Minor Tools,Material Purchases - Project Related,250,evening,08/10/2025
7867,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,08/10/2025
7868,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,08/10/2025
7869,0,Client Welfare,Sundries Expenses,250,evening,08/10/2025
7870,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,08/10/2025
7871,0,Gifts for Client,Sundries Expenses,250,evening,08/10/2025
7872,0,Miscellaneous,Sundries Expenses,250,evening,08/10/2025
7873,280,Staff Accommodation,Staff Expenses,265,evening,08/10/2025
7874,150,Travel Expenses,Staff Expenses,265,evening,08/10/2025
7875,100,Food Expenses,Staff Expenses,265,evening,08/10/2025
7876,0,Site Allowance,Staff Expenses,265,evening,08/10/2025
7877,0,Other Purchases,Staff Expenses,265,evening,08/10/2025
7878,0,Workmen Wages (incl. OT),Labour Expenses,265,evening,08/10/2025
7879,0,Workmen Food,Labour Expenses,265,evening,08/10/2025
7880,0,Workmen Accommodation,Labour Expenses,265,evening,08/10/2025
7881,0,Workmen Travel,Labour Expenses,265,evening,08/10/2025
7882,0,Miscellaneous Labour Expenses,Labour Expenses,265,evening,08/10/2025
7883,0,Rental Charges,Machinery Expenses,265,evening,08/10/2025
7884,0,Repair Charges,Machinery Expenses,265,evening,08/10/2025
7885,0,Diesel,Machinery Expenses,265,evening,08/10/2025
7886,0,Operator Charges,Machinery Expenses,265,evening,08/10/2025
7887,0,Miscellaneous Machinery Expenses,Machinery Expenses,265,evening,08/10/2025
7888,0,"Materials (Paints, ...)",Material Purchases - Project Related,265,evening,08/10/2025
7889,0,Consumables Purchases,Material Purchases - Project Related,265,evening,08/10/2025
7890,0,Minor Tools,Material Purchases - Project Related,265,evening,08/10/2025
7891,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,265,evening,08/10/2025
7892,0,Miscellaneous Material Expenses,Material Purchases - Project Related,265,evening,08/10/2025
7893,0,Client Welfare,Sundries Expenses,265,evening,08/10/2025
7894,0,Pooja/Inaugural function at site,Sundries Expenses,265,evening,08/10/2025
7895,0,Gifts for Client,Sundries Expenses,265,evening,08/10/2025
7896,0,Miscellaneous,Sundries Expenses,265,evening,08/10/2025
7897,100,Staff Accommodation,Staff Expenses,251,evening,09/10/2025
7898,0,Travel Expenses,Staff Expenses,251,evening,09/10/2025
7899,0,Food Expenses,Staff Expenses,251,evening,09/10/2025
7900,0,Site Allowance,Staff Expenses,251,evening,09/10/2025
7901,0,Other Purchases,Staff Expenses,251,evening,09/10/2025
7902,0,Workmen Wages (incl. OT),Labour Expenses,251,evening,09/10/2025
7903,0,Workmen Food,Labour Expenses,251,evening,09/10/2025
7904,0,Workmen Accommodation,Labour Expenses,251,evening,09/10/2025
7905,0,Workmen Travel,Labour Expenses,251,evening,09/10/2025
7906,0,Miscellaneous Labour Expenses,Labour Expenses,251,evening,09/10/2025
7907,0,Rental Charges,Machinery Expenses,251,evening,09/10/2025
7908,0,Repair Charges,Machinery Expenses,251,evening,09/10/2025
7909,0,Diesel,Machinery Expenses,251,evening,09/10/2025
7910,0,Operator Charges,Machinery Expenses,251,evening,09/10/2025
7911,0,Miscellaneous Machinery Expenses,Machinery Expenses,251,evening,09/10/2025
7912,0,"Materials (Paints, ...)",Material Purchases - Project Related,251,evening,09/10/2025
7913,0,Consumables Purchases,Material Purchases - Project Related,251,evening,09/10/2025
7914,0,Minor Tools,Material Purchases - Project Related,251,evening,09/10/2025
7915,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,251,evening,09/10/2025
7916,0,Miscellaneous Material Expenses,Material Purchases - Project Related,251,evening,09/10/2025
7917,0,Client Welfare,Sundries Expenses,251,evening,09/10/2025
7918,0,Pooja/Inaugural function at site,Sundries Expenses,251,evening,09/10/2025
7919,0,Gifts for Client,Sundries Expenses,251,evening,09/10/2025
7920,0,Miscellaneous,Sundries Expenses,251,evening,09/10/2025
7921,280,Staff Accommodation,Staff Expenses,265,evening,09/10/2025
7922,100,Travel Expenses,Staff Expenses,265,evening,09/10/2025
7923,160,Food Expenses,Staff Expenses,265,evening,09/10/2025
7924,0,Site Allowance,Staff Expenses,265,evening,09/10/2025
7925,0,Other Purchases,Staff Expenses,265,evening,09/10/2025
7926,0,Workmen Wages (incl. OT),Labour Expenses,265,evening,09/10/2025
7927,0,Workmen Food,Labour Expenses,265,evening,09/10/2025
7928,0,Workmen Accommodation,Labour Expenses,265,evening,09/10/2025
7929,0,Workmen Travel,Labour Expenses,265,evening,09/10/2025
7930,0,Miscellaneous Labour Expenses,Labour Expenses,265,evening,09/10/2025
7931,0,Rental Charges,Machinery Expenses,265,evening,09/10/2025
7932,0,Repair Charges,Machinery Expenses,265,evening,09/10/2025
7933,0,Diesel,Machinery Expenses,265,evening,09/10/2025
7934,0,Operator Charges,Machinery Expenses,265,evening,09/10/2025
7935,0,Miscellaneous Machinery Expenses,Machinery Expenses,265,evening,09/10/2025
7936,0,"Materials (Paints, ...)",Material Purchases - Project Related,265,evening,09/10/2025
7937,0,Consumables Purchases,Material Purchases - Project Related,265,evening,09/10/2025
7938,0,Minor Tools,Material Purchases - Project Related,265,evening,09/10/2025
7939,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,265,evening,09/10/2025
7940,0,Miscellaneous Material Expenses,Material Purchases - Project Related,265,evening,09/10/2025
7941,0,Client Welfare,Sundries Expenses,265,evening,09/10/2025
7942,0,Pooja/Inaugural function at site,Sundries Expenses,265,evening,09/10/2025
7943,0,Gifts for Client,Sundries Expenses,265,evening,09/10/2025
7944,0,Miscellaneous,Sundries Expenses,265,evening,09/10/2025
7945,0,Staff Accommodation,Staff Expenses,260,evening,09/10/2025
7946,20,Travel Expenses,Staff Expenses,260,evening,09/10/2025
7947,0,Food Expenses,Staff Expenses,260,evening,09/10/2025
7948,0,Site Allowance,Staff Expenses,260,evening,09/10/2025
