id,created_at,man_count,man_power_type,reported_date,reporting_time,updated_at,project_id,remark
4829,2025-11-15 14:32:50.5042,0,Signal Man / Fire Man,15/11/2025,afternoon,2025-11-15 14:32:50.504202,251,
4830,2025-11-15 14:32:50.567973,0,Daily Wage Labour,15/11/2025,afternoon,2025-11-15 14:32:50.567975,251,
4831,2025-11-17 05:45:42.093421,2,Welder / Gas Cutter / Grinder,17/11/2025,morning,2025-11-17 05:45:42.093423,250,
4832,2025-11-17 05:45:42.155256,4,Fitter / Fabricator,17/11/2025,morning,2025-11-17 05:45:42.155259,250,
4833,2025-11-17 05:45:42.217047,5,Rigger / Helper,17/11/2025,morning,2025-11-17 05:45:42.21705,250,
4834,2025-11-17 05:45:42.278867,0,Signal Man / Fire Man,17/11/2025,morning,2025-11-17 05:45:42.27887,250,
4835,2025-11-17 05:45:42.340637,0,Daily Wage Labour,17/11/2025,morning,2025-11-17 05:45:42.34064,250,
4836,2025-11-17 05:45:42.402334,0,Others,17/11/2025,morning,2025-11-17 05:45:42.402337,250,
4837,2025-11-17 08:16:23.797799,2,Fitter / Fabricator,17/11/2025,morning,2025-11-17 08:16:23.797801,251,
4838,2025-11-17 08:16:23.863614,12,Rigger / Helper,17/11/2025,morning,2025-11-17 08:16:23.863616,251,
4839,2025-11-17 08:16:23.9296,4,Others,17/11/2025,morning,2025-11-17 08:16:23.929603,251,
4840,2025-11-17 08:16:23.995473,0,Welder / Gas Cutter / Grinder,17/11/2025,morning,2025-11-17 08:16:23.995476,251,
4841,2025-11-17 08:16:24.061111,0,Signal Man / Fire Man,17/11/2025,morning,2025-11-17 08:16:24.061113,251,
4842,2025-11-17 08:16:24.126842,0,Daily Wage Labour,17/11/2025,morning,2025-11-17 08:16:24.126844,251,
4843,2025-11-17 08:18:02.131685,2,Fitter / Fabricator,17/11/2025,afternoon,2025-11-17 08:18:02.131687,251,
4844,2025-11-17 08:18:02.195213,12,Rigger / Helper,17/11/2025,afternoon,2025-11-17 08:18:02.195217,251,
4845,2025-11-17 08:18:02.258937,4,Others,17/11/2025,afternoon,2025-11-17 08:18:02.25894,251,
4846,2025-11-17 08:18:02.322697,0,Welder / Gas Cutter / Grinder,17/11/2025,afternoon,2025-11-17 08:18:02.3227,251,
4847,2025-11-17 08:18:02.386096,0,Signal Man / Fire Man,17/11/2025,afternoon,2025-11-17 08:18:02.386098,251,
4848,2025-11-17 08:18:02.449683,0,Daily Wage Labour,17/11/2025,afternoon,2025-11-17 08:18:02.449685,251,
4849,2025-11-17 12:13:03.387896,2,Welder / Gas Cutter / Grinder,17/11/2025,afternoon,2025-11-17 12:13:03.387899,250,
4850,2025-11-17 12:13:03.450379,4,Fitter / Fabricator,17/11/2025,afternoon,2025-11-17 12:13:03.450382,250,
4851,2025-11-17 12:13:03.512816,5,Rigger / Helper,17/11/2025,afternoon,2025-11-17 12:13:03.512818,250,
4852,2025-11-17 12:13:03.575257,0,Signal Man / Fire Man,17/11/2025,afternoon,2025-11-17 12:13:03.57526,250,
4853,2025-11-17 12:13:03.637796,0,Daily Wage Labour,17/11/2025,afternoon,2025-11-17 12:13:03.637798,250,
4854,2025-11-17 12:13:03.700282,0,Others,17/11/2025,afternoon,2025-11-17 12:13:03.700285,250,
4855,2025-11-18 12:26:52.637656,2,Welder / Gas Cutter / Grinder,18/11/2025,morning,2025-11-18 12:26:52.637659,250,
4856,2025-11-18 12:26:52.701255,3,Fitter / Fabricator,18/11/2025,morning,2025-11-18 12:26:52.701258,250,
4857,2025-11-18 12:26:52.764725,4,Rigger / Helper,18/11/2025,morning,2025-11-18 12:26:52.764728,250,
4858,2025-11-18 12:26:52.828321,0,Signal Man / Fire Man,18/11/2025,morning,2025-11-18 12:26:52.828323,250,
4859,2025-11-18 12:26:52.891775,0,Daily Wage Labour,18/11/2025,morning,2025-11-18 12:26:52.891777,250,
4860,2025-11-18 12:26:52.955467,0,Others,18/11/2025,morning,2025-11-18 12:26:52.95547,250,
4861,2025-11-18 12:27:20.523231,2,Welder / Gas Cutter / Grinder,18/11/2025,afternoon,2025-11-18 12:27:20.523234,250,
4862,2025-11-18 12:27:20.587125,3,Fitter / Fabricator,18/11/2025,afternoon,2025-11-18 12:27:20.587127,250,
4863,2025-11-18 12:27:20.650757,4,Rigger / Helper,18/11/2025,afternoon,2025-11-18 12:27:20.65076,250,
4864,2025-11-18 12:27:20.714308,0,Signal Man / Fire Man,18/11/2025,afternoon,2025-11-18 12:27:20.71431,250,
4865,2025-11-18 12:27:20.777873,0,Daily Wage Labour,18/11/2025,afternoon,2025-11-18 12:27:20.777876,250,
4866,2025-11-18 12:27:20.841535,0,Others,18/11/2025,afternoon,2025-11-18 12:27:20.841538,250,
4867,2025-11-18 12:31:06.200026,2,Fitter / Fabricator,18/11/2025,morning,2025-11-18 12:31:06.200029,251,
4868,2025-11-18 12:31:06.262406,8,Rigger / Helper,18/11/2025,morning,2025-11-18 12:31:06.262408,251,
4869,2025-11-18 12:31:06.324799,4,Others,18/11/2025,morning,2025-11-18 12:31:06.324802,251,
4870,2025-11-18 12:31:06.387101,0,Welder / Gas Cutter / Grinder,18/11/2025,morning,2025-11-18 12:31:06.387103,251,
4871,2025-11-18 12:31:06.44958,0,Signal Man / Fire Man,18/11/2025,morning,2025-11-18 12:31:06.449582,251,
4872,2025-11-18 12:31:06.511993,0,Daily Wage Labour,18/11/2025,morning,2025-11-18 12:31:06.511995,251,
4873,2025-11-18 12:33:54.789565,2,Fitter / Fabricator,18/11/2025,afternoon,2025-11-18 12:33:54.789567,251,
4874,2025-11-18 12:33:54.851286,8,Rigger / Helper,18/11/2025,afternoon,2025-11-18 12:33:54.851289,251,
4875,2025-11-18 12:33:54.91313,4,Others,18/11/2025,afternoon,2025-11-18 12:33:54.913132,251,
4876,2025-11-18 12:33:54.975059,0,Welder / Gas Cutter / Grinder,18/11/2025,afternoon,2025-11-18 12:33:54.975062,251,
4877,2025-11-18 12:33:55.036966,0,Signal Man / Fire Man,18/11/2025,afternoon,2025-11-18 12:33:55.036968,251,
4878,2025-11-18 12:33:55.098746,0,Daily Wage Labour,18/11/2025,afternoon,2025-11-18 12:33:55.098749,251,
4879,2025-11-19 12:05:07.732971,2,Welder / Gas Cutter / Grinder,19/11/2025,morning,2025-11-19 12:05:07.732973,250,
4880,2025-11-19 12:05:07.795533,4,Fitter / Fabricator,19/11/2025,morning,2025-11-19 12:05:07.795535,250,
4881,2025-11-19 12:05:07.858067,3,Rigger / Helper,19/11/2025,morning,2025-11-19 12:05:07.858077,250,
4882,2025-11-19 12:05:07.920557,0,Signal Man / Fire Man,19/11/2025,morning,2025-11-19 12:05:07.92056,250,
4883,2025-11-19 12:05:07.983073,0,Daily Wage Labour,19/11/2025,morning,2025-11-19 12:05:07.983076,250,
4884,2025-11-19 12:05:08.045658,0,Others,19/11/2025,morning,2025-11-19 12:05:08.045661,250,
4885,2025-11-19 12:05:34.633936,2,Welder / Gas Cutter / Grinder,19/11/2025,afternoon,2025-11-19 12:05:34.633938,250,
4886,2025-11-19 12:05:34.696009,3,Fitter / Fabricator,19/11/2025,afternoon,2025-11-19 12:05:34.696011,250,
4887,2025-11-19 12:05:34.758411,4,Rigger / Helper,19/11/2025,afternoon,2025-11-19 12:05:34.758415,250,
4888,2025-11-19 12:05:34.82066,0,Signal Man / Fire Man,19/11/2025,afternoon,2025-11-19 12:05:34.820663,250,
4889,2025-11-19 12:05:34.883126,0,Daily Wage Labour,19/11/2025,afternoon,2025-11-19 12:05:34.883129,250,
4890,2025-11-19 12:05:34.945447,0,Others,19/11/2025,afternoon,2025-11-19 12:05:34.945449,250,
4891,2025-11-19 12:40:47.773206,2,Fitter / Fabricator,19/11/2025,morning,2025-11-19 12:40:47.773209,251,
4892,2025-11-19 12:40:47.834412,14,Rigger / Helper,19/11/2025,morning,2025-11-19 12:40:47.834414,251,
4893,2025-11-19 12:40:47.895616,3,Others,19/11/2025,morning,2025-11-19 12:40:47.895618,251,
4894,2025-11-19 12:40:47.9568,0,Welder / Gas Cutter / Grinder,19/11/2025,morning,2025-11-19 12:40:47.956803,251,
4895,2025-11-19 12:40:48.017977,0,Signal Man / Fire Man,19/11/2025,morning,2025-11-19 12:40:48.017979,251,
4896,2025-11-19 12:40:48.079094,0,Daily Wage Labour,19/11/2025,morning,2025-11-19 12:40:48.079097,251,
4897,2025-11-19 12:42:19.206441,2,Fitter / Fabricator,19/11/2025,afternoon,2025-11-19 12:42:19.206443,251,
4898,2025-11-19 12:42:19.267849,14,Rigger / Helper,19/11/2025,afternoon,2025-11-19 12:42:19.267851,251,
4899,2025-11-19 12:42:19.329176,3,Others,19/11/2025,afternoon,2025-11-19 12:42:19.329179,251,
4900,2025-11-19 12:42:19.390528,0,Welder / Gas Cutter / Grinder,19/11/2025,afternoon,2025-11-19 12:42:19.390531,251,
4901,2025-11-19 12:42:19.451967,0,Signal Man / Fire Man,19/11/2025,afternoon,2025-11-19 12:42:19.451969,251,
4902,2025-11-19 12:42:19.513285,0,Daily Wage Labour,19/11/2025,afternoon,2025-11-19 12:42:19.513287,251,
4903,2025-11-20 11:49:17.987499,2,Welder / Gas Cutter / Grinder,20/11/2025,morning,2025-11-20 11:49:17.987501,250,
4904,2025-11-20 11:49:18.051867,4,Fitter / Fabricator,20/11/2025,morning,2025-11-20 11:49:18.051869,250,
4905,2025-11-20 11:49:18.116404,4,Rigger / Helper,20/11/2025,morning,2025-11-20 11:49:18.116407,250,
4906,2025-11-20 11:49:18.180767,0,Signal Man / Fire Man,20/11/2025,morning,2025-11-20 11:49:18.180769,250,
4907,2025-11-20 11:49:18.24509,0,Daily Wage Labour,20/11/2025,morning,2025-11-20 11:49:18.245093,250,
4909,2025-11-20 11:50:15.863597,2,Welder / Gas Cutter / Grinder,20/11/2025,afternoon,2025-11-20 11:50:15.8636,250,
4910,2025-11-20 11:50:15.927568,4,Fitter / Fabricator,20/11/2025,afternoon,2025-11-20 11:50:15.927571,250,
4911,2025-11-20 11:50:15.991469,4,Rigger / Helper,20/11/2025,afternoon,2025-11-20 11:50:15.991472,250,
4912,2025-11-20 11:50:16.055479,0,Signal Man / Fire Man,20/11/2025,afternoon,2025-11-20 11:50:16.055482,250,
4913,2025-11-20 11:50:16.119644,0,Daily Wage Labour,20/11/2025,afternoon,2025-11-20 11:50:16.119646,250,
4914,2025-11-20 11:50:16.183537,0,Others,20/11/2025,afternoon,2025-11-20 11:50:16.18354,250,
4915,2025-11-20 14:23:06.927099,2,Fitter / Fabricator,20/11/2025,morning,2025-11-20 14:23:06.927101,251,
4916,2025-11-20 14:23:06.989241,14,Rigger / Helper,20/11/2025,morning,2025-11-20 14:23:06.989243,251,
4917,2025-11-20 14:23:07.051331,3,Others,20/11/2025,morning,2025-11-20 14:23:07.051333,251,
4918,2025-11-20 14:23:07.11358,0,Welder / Gas Cutter / Grinder,20/11/2025,morning,2025-11-20 14:23:07.113582,251,
4919,2025-11-20 14:23:07.175734,0,Signal Man / Fire Man,20/11/2025,morning,2025-11-20 14:23:07.175736,251,
4920,2025-11-20 14:23:07.237932,0,Daily Wage Labour,20/11/2025,morning,2025-11-20 14:23:07.237934,251,
4921,2025-11-20 14:25:07.590899,2,Fitter / Fabricator,20/11/2025,afternoon,2025-11-20 14:25:07.590902,251,
4922,2025-11-20 14:25:07.652594,14,Rigger / Helper,20/11/2025,afternoon,2025-11-20 14:25:07.652596,251,
4923,2025-11-20 14:25:07.71423,3,Others,20/11/2025,afternoon,2025-11-20 14:25:07.714233,251,
4924,2025-11-20 14:25:07.775893,0,Welder / Gas Cutter / Grinder,20/11/2025,afternoon,2025-11-20 14:25:07.775896,251,
4925,2025-11-20 14:25:07.837586,0,Signal Man / Fire Man,20/11/2025,afternoon,2025-11-20 14:25:07.837588,251,
4926,2025-11-20 14:25:07.89924,0,Daily Wage Labour,20/11/2025,afternoon,2025-11-20 14:25:07.899243,251,
4927,2025-11-21 09:25:18.567222,1,Welder / Gas Cutter / Grinder,21/11/2025,morning,2025-11-21 09:25:18.567225,250,
4928,2025-11-21 09:25:18.627831,4,Fitter / Fabricator,21/11/2025,morning,2025-11-21 09:25:18.627835,250,
4929,2025-11-21 09:25:18.688299,5,Rigger / Helper,21/11/2025,morning,2025-11-21 09:25:18.68831,250,
4930,2025-11-21 09:25:18.74865,0,Signal Man / Fire Man,21/11/2025,morning,2025-11-21 09:25:18.748652,250,
4931,2025-11-21 09:25:18.808968,0,Daily Wage Labour,21/11/2025,morning,2025-11-21 09:25:18.80897,250,
4932,2025-11-21 09:25:18.869338,0,Others,21/11/2025,morning,2025-11-21 09:25:18.869341,250,
4933,2025-11-21 09:25:53.581435,1,Welder / Gas Cutter / Grinder,21/11/2025,afternoon,2025-11-21 09:25:53.581438,250,
4934,2025-11-21 09:25:53.642232,4,Fitter / Fabricator,21/11/2025,afternoon,2025-11-21 09:25:53.642235,250,
4935,2025-11-21 09:25:53.703029,5,Rigger / Helper,21/11/2025,afternoon,2025-11-21 09:25:53.703032,250,
4936,2025-11-21 09:25:53.764468,0,Signal Man / Fire Man,21/11/2025,afternoon,2025-11-21 09:25:53.764471,250,
4937,2025-11-21 09:25:53.825221,0,Daily Wage Labour,21/11/2025,afternoon,2025-11-21 09:25:53.825223,250,
4938,2025-11-21 09:25:53.886027,0,Others,21/11/2025,afternoon,2025-11-21 09:25:53.88603,250,
4939,2025-11-21 12:28:55.597062,2,Fitter / Fabricator,21/11/2025,morning,2025-11-21 12:28:55.597064,251,
4940,2025-11-21 12:28:55.660569,14,Rigger / Helper,21/11/2025,morning,2025-11-21 12:28:55.660572,251,
4941,2025-11-21 12:28:55.723967,4,Others,21/11/2025,morning,2025-11-21 12:28:55.723969,251,
4942,2025-11-21 12:28:55.787485,0,Welder / Gas Cutter / Grinder,21/11/2025,morning,2025-11-21 12:28:55.787488,251,
4943,2025-11-21 12:28:55.85078,0,Signal Man / Fire Man,21/11/2025,morning,2025-11-21 12:28:55.850782,251,
4944,2025-11-21 12:28:55.914264,0,Daily Wage Labour,21/11/2025,morning,2025-11-21 12:28:55.914266,251,
4945,2025-11-21 12:30:48.06306,2,Fitter / Fabricator,21/11/2025,afternoon,2025-11-21 12:30:48.063063,251,
4946,2025-11-21 12:30:48.126374,14,Rigger / Helper,21/11/2025,afternoon,2025-11-21 12:30:48.126376,251,
4947,2025-11-21 12:30:48.189706,3,Others,21/11/2025,afternoon,2025-11-21 12:30:48.189708,251,
4948,2025-11-21 12:30:48.252839,0,Welder / Gas Cutter / Grinder,21/11/2025,afternoon,2025-11-21 12:30:48.252841,251,
4949,2025-11-21 12:30:48.316022,0,Signal Man / Fire Man,21/11/2025,afternoon,2025-11-21 12:30:48.316025,251,
4950,2025-11-21 12:30:48.379163,0,Daily Wage Labour,21/11/2025,afternoon,2025-11-21 12:30:48.379165,251,
4951,2025-11-22 11:31:12.096784,2,Fitter / Fabricator,22/11/2025,morning,2025-11-22 11:31:12.096786,251,
4952,2025-11-22 11:31:12.15804,14,Rigger / Helper,22/11/2025,morning,2025-11-22 11:31:12.158042,251,
4953,2025-11-22 11:31:12.219124,3,Others,22/11/2025,morning,2025-11-22 11:31:12.219126,251,
4954,2025-11-22 11:31:12.280015,0,Welder / Gas Cutter / Grinder,22/11/2025,morning,2025-11-22 11:31:12.280018,251,
4955,2025-11-22 11:31:12.340921,0,Signal Man / Fire Man,22/11/2025,morning,2025-11-22 11:31:12.340924,251,
4956,2025-11-22 11:31:12.402805,0,Daily Wage Labour,22/11/2025,morning,2025-11-22 11:31:12.402807,251,
4957,2025-11-22 11:32:48.273739,2,Fitter / Fabricator,22/11/2025,afternoon,2025-11-22 11:32:48.273741,251,
4958,2025-11-22 11:32:48.33636,14,Rigger / Helper,22/11/2025,afternoon,2025-11-22 11:32:48.336363,251,
4959,2025-11-22 11:32:48.39897,3,Daily Wage Labour,22/11/2025,afternoon,2025-11-22 11:32:48.398973,251,
4960,2025-11-22 11:32:48.461621,0,Welder / Gas Cutter / Grinder,22/11/2025,afternoon,2025-11-22 11:32:48.461624,251,
4961,2025-11-22 11:32:48.524188,0,Signal Man / Fire Man,22/11/2025,afternoon,2025-11-22 11:32:48.52419,251,
4962,2025-11-22 11:32:48.586707,0,Others,22/11/2025,afternoon,2025-11-22 11:32:48.586709,251,
4963,2025-11-24 08:44:29.098256,2,Fitter / Fabricator,24/11/2025,morning,2025-11-24 08:44:29.098258,251,
4964,2025-11-24 08:44:29.162197,14,Rigger / Helper,24/11/2025,morning,2025-11-24 08:44:29.162199,251,
4965,2025-11-24 08:44:29.225822,3,Others,24/11/2025,morning,2025-11-24 08:44:29.225824,251,
4966,2025-11-24 08:44:29.289557,0,Welder / Gas Cutter / Grinder,24/11/2025,morning,2025-11-24 08:44:29.289559,251,
4967,2025-11-24 08:44:29.353157,0,Signal Man / Fire Man,24/11/2025,morning,2025-11-24 08:44:29.35316,251,
4968,2025-11-24 08:44:29.416743,0,Daily Wage Labour,24/11/2025,morning,2025-11-24 08:44:29.416745,251,
4969,2025-11-24 08:46:18.806472,2,Fitter / Fabricator,24/11/2025,afternoon,2025-11-24 08:46:18.806475,251,
4970,2025-11-24 08:46:18.867905,14,Rigger / Helper,24/11/2025,afternoon,2025-11-24 08:46:18.867908,251,
4971,2025-11-24 08:46:18.929463,3,Others,24/11/2025,afternoon,2025-11-24 08:46:18.929466,251,
4972,2025-11-24 08:46:18.990846,0,Welder / Gas Cutter / Grinder,24/11/2025,afternoon,2025-11-24 08:46:18.990848,251,
4973,2025-11-24 08:46:19.052261,0,Signal Man / Fire Man,24/11/2025,afternoon,2025-11-24 08:46:19.052263,251,
4974,2025-11-24 08:46:19.113733,0,Daily Wage Labour,24/11/2025,afternoon,2025-11-24 08:46:19.113736,251,
4975,2025-11-25 11:33:23.115989,2,Fitter / Fabricator,25/11/2025,morning,2025-11-25 11:33:23.115993,251,
4976,2025-11-25 11:33:23.176518,8,Rigger / Helper,25/11/2025,morning,2025-11-25 11:33:23.176521,251,
4977,2025-11-25 11:33:23.236989,3,Others,25/11/2025,morning,2025-11-25 11:33:23.236991,251,
4978,2025-11-25 11:33:23.297611,0,Welder / Gas Cutter / Grinder,25/11/2025,morning,2025-11-25 11:33:23.297613,251,
4979,2025-11-25 11:33:23.358254,0,Signal Man / Fire Man,25/11/2025,morning,2025-11-25 11:33:23.358257,251,
4980,2025-11-25 11:33:23.418767,0,Daily Wage Labour,25/11/2025,morning,2025-11-25 11:33:23.418769,251,
4981,2025-11-25 11:35:18.493889,2,Fitter / Fabricator,25/11/2025,afternoon,2025-11-25 11:35:18.493891,251,
4982,2025-11-25 11:35:18.554875,8,Rigger / Helper,25/11/2025,afternoon,2025-11-25 11:35:18.554878,251,
4984,2025-11-25 11:35:18.67674,0,Welder / Gas Cutter / Grinder,25/11/2025,afternoon,2025-11-25 11:35:18.676743,251,
4985,2025-11-25 11:35:18.737835,0,Signal Man / Fire Man,25/11/2025,afternoon,2025-11-25 11:35:18.737837,251,
4986,2025-11-25 11:35:18.798821,0,Daily Wage Labour,25/11/2025,afternoon,2025-11-25 11:35:18.798824,251,
4987,2025-11-25 12:18:56.219143,2,Welder / Gas Cutter / Grinder,25/11/2025,morning,2025-11-25 12:18:56.219145,250,
4988,2025-11-25 12:18:56.281207,4,Fitter / Fabricator,25/11/2025,morning,2025-11-25 12:18:56.281209,250,
4989,2025-11-25 12:18:56.343184,4,Rigger / Helper,25/11/2025,morning,2025-11-25 12:18:56.343187,250,
4990,2025-11-25 12:18:56.405174,0,Signal Man / Fire Man,25/11/2025,morning,2025-11-25 12:18:56.405176,250,
4991,2025-11-25 12:18:56.46716,0,Daily Wage Labour,25/11/2025,morning,2025-11-25 12:18:56.467163,250,
4992,2025-11-25 12:18:56.529072,0,Others,25/11/2025,morning,2025-11-25 12:18:56.529074,250,
4993,2025-11-25 12:19:31.744473,2,Welder / Gas Cutter / Grinder,25/11/2025,afternoon,2025-11-25 12:19:31.744476,250,
4994,2025-11-25 12:19:31.806334,4,Fitter / Fabricator,25/11/2025,afternoon,2025-11-25 12:19:31.806337,250,
4995,2025-11-25 12:19:31.86831,4,Rigger / Helper,25/11/2025,afternoon,2025-11-25 12:19:31.868312,250,
4996,2025-11-25 12:19:31.930154,0,Signal Man / Fire Man,25/11/2025,afternoon,2025-11-25 12:19:31.930157,250,
4997,2025-11-25 12:19:31.992011,0,Daily Wage Labour,25/11/2025,afternoon,2025-11-25 12:19:31.992013,250,
4998,2025-11-25 12:19:32.053919,0,Others,25/11/2025,afternoon,2025-11-25 12:19:32.053922,250,
4999,2025-11-26 07:00:45.04911,2,Fitter / Fabricator,26/11/2025,morning,2025-11-26 07:00:45.049113,251,
5000,2025-11-26 07:00:45.110632,18,Rigger / Helper,26/11/2025,morning,2025-11-26 07:00:45.110635,251,
5001,2025-11-26 07:00:45.171992,3,Others,26/11/2025,morning,2025-11-26 07:00:45.171995,251,
5002,2025-11-26 07:00:45.233449,0,Welder / Gas Cutter / Grinder,26/11/2025,morning,2025-11-26 07:00:45.233451,251,
5003,2025-11-26 07:00:45.294886,0,Signal Man / Fire Man,26/11/2025,morning,2025-11-26 07:00:45.294888,251,
5004,2025-11-26 07:00:45.356193,0,Daily Wage Labour,26/11/2025,morning,2025-11-26 07:00:45.356195,251,
5005,2025-11-26 09:14:16.394949,2,Welder / Gas Cutter / Grinder,26/11/2025,morning,2025-11-26 09:14:16.394951,250,
5006,2025-11-26 09:14:16.456554,4,Fitter / Fabricator,26/11/2025,morning,2025-11-26 09:14:16.456556,250,
5007,2025-11-26 09:14:16.518043,4,Rigger / Helper,26/11/2025,morning,2025-11-26 09:14:16.518046,250,
5008,2025-11-26 09:14:16.579632,0,Signal Man / Fire Man,26/11/2025,morning,2025-11-26 09:14:16.579635,250,
5009,2025-11-26 09:14:16.64131,0,Daily Wage Labour,26/11/2025,morning,2025-11-26 09:14:16.641313,250,
5010,2025-11-26 09:14:16.702906,0,Others,26/11/2025,morning,2025-11-26 09:14:16.702909,250,
5011,2025-11-26 09:15:08.94241,2,Welder / Gas Cutter / Grinder,26/11/2025,afternoon,2025-11-26 09:15:08.942413,250,
5012,2025-11-26 09:15:09.00363,4,Fitter / Fabricator,26/11/2025,afternoon,2025-11-26 09:15:09.003633,250,
5013,2025-11-26 09:15:09.064929,4,Rigger / Helper,26/11/2025,afternoon,2025-11-26 09:15:09.064931,250,
5014,2025-11-26 09:15:09.126233,0,Signal Man / Fire Man,26/11/2025,afternoon,2025-11-26 09:15:09.126236,250,
5015,2025-11-26 09:15:09.187611,0,Daily Wage Labour,26/11/2025,afternoon,2025-11-26 09:15:09.187614,250,
5016,2025-11-26 09:15:09.248946,0,Others,26/11/2025,afternoon,2025-11-26 09:15:09.248949,250,
5017,2025-11-26 11:31:50.977595,14,Rigger / Helper,26/11/2025,afternoon,2025-11-26 11:31:50.977598,251,
5018,2025-11-26 11:31:51.039207,2,Fitter / Fabricator,26/11/2025,afternoon,2025-11-26 11:31:51.03921,251,
5019,2025-11-26 11:31:51.100838,3,Others,26/11/2025,afternoon,2025-11-26 11:31:51.10084,251,
5020,2025-11-26 11:31:51.162426,0,Welder / Gas Cutter / Grinder,26/11/2025,afternoon,2025-11-26 11:31:51.162428,251,
5021,2025-11-26 11:31:51.223986,0,Signal Man / Fire Man,26/11/2025,afternoon,2025-11-26 11:31:51.223988,251,
5022,2025-11-26 11:31:51.285463,0,Daily Wage Labour,26/11/2025,afternoon,2025-11-26 11:31:51.285465,251,
5023,2025-11-27 03:49:46.226205,2,Welder / Gas Cutter / Grinder,27/11/2025,morning,2025-11-27 03:49:46.226208,250,
5024,2025-11-27 03:49:46.289876,4,Fitter / Fabricator,27/11/2025,morning,2025-11-27 03:49:46.289878,250,
5025,2025-11-27 03:49:46.353269,5,Rigger / Helper,27/11/2025,morning,2025-11-27 03:49:46.353272,250,
5026,2025-11-27 03:49:46.416747,0,Signal Man / Fire Man,27/11/2025,morning,2025-11-27 03:49:46.41675,250,
5027,2025-11-27 03:49:46.480239,0,Daily Wage Labour,27/11/2025,morning,2025-11-27 03:49:46.480242,250,
5028,2025-11-27 03:49:46.543696,0,Others,27/11/2025,morning,2025-11-27 03:49:46.543698,250,
5029,2025-11-27 09:06:14.655055,2,Welder / Gas Cutter / Grinder,27/11/2025,afternoon,2025-11-27 09:06:14.655057,250,
5030,2025-11-27 09:06:14.717051,4,Fitter / Fabricator,27/11/2025,afternoon,2025-11-27 09:06:14.717054,250,
5031,2025-11-27 09:06:14.77903,5,Rigger / Helper,27/11/2025,afternoon,2025-11-27 09:06:14.779032,250,
5032,2025-11-27 09:06:14.841046,0,Signal Man / Fire Man,27/11/2025,afternoon,2025-11-27 09:06:14.841049,250,
5033,2025-11-27 09:06:14.902988,0,Daily Wage Labour,27/11/2025,afternoon,2025-11-27 09:06:14.902991,250,
